subject,version,character,act,event,position,coherence,lag,plot,response,rt,error,abs_error,condition,exclusion
411,12,Melvin,2,A,82,coherent,short,sideplot,47,4724.4,-35,35,coherent-short,include
411,12,Sandra,1,A,25,unrelated,long,sideplot,25,4093.3,0,0,unrelated-long,include
411,12,Charles,2,C,105,mainplot,mainplot,mainplot,111,1500.9,6,6,mainplot,include
411,12,Beatrice,2,B,104,unrelated,short,sideplot,107,1676.5,3,3,unrelated-short,include
411,12,Charles,2,A,75,mainplot,mainplot,mainplot,81,4572.8,6,6,mainplot,include
411,12,Melvin,2,A,87,coherent,short,sideplot,101,3212.7,14,14,coherent-short,include
411,12,Sandra,1,A,31,unrelated,long,sideplot,31,1972.6,0,0,unrelated-long,include
411,12,Charles,1,B,19,mainplot,mainplot,mainplot,4,3085.5,-15,15,mainplot,include
411,12,Charles,1,D,56,mainplot,mainplot,mainplot,76,1699.9,20,20,mainplot,include
411,12,Charles,1,E,67,mainplot,mainplot,mainplot,39,3349.8,-28,28,mainplot,include
411,12,Charles,2,B,90,mainplot,mainplot,mainplot,100,1620.6,10,10,mainplot,include
411,12,Johnny,2,A,113,coherent,long,sideplot,15,3757.5,-98,98,coherent-long,include
412,31,Charles,1,D,50,mainplot,mainplot,mainplot,34,7487.8,-16,16,mainplot,include
412,31,Beatrice,2,A,130,unrelated,long,sideplot,120,7675.7,-10,10,unrelated-long,include
412,31,Charles,2,E,137,mainplot,mainplot,mainplot,107,4099.5,-30,30,mainplot,include
412,31,Melvin,1,B,64,coherent,short,sideplot,23,8051.1,-41,41,coherent-short,include
412,31,Charles,2,C,112,mainplot,mainplot,mainplot,89,6404.4,-23,23,mainplot,include
412,31,Charles,1,E,71,mainplot,mainplot,mainplot,102,6364.8,31,31,mainplot,include
412,31,Johnny,1,B,42,unrelated,short,sideplot,51,5266.9,9,9,unrelated-short,include
412,31,Melvin,2,B,99,coherent,short,sideplot,35,4603.8,-64,64,coherent-short,include
412,31,Charles,1,C,36,mainplot,mainplot,mainplot,48,3628.3,12,12,mainplot,include
412,31,Beatrice,1,B,32,unrelated,long,sideplot,11,3324.4,-21,21,unrelated-long,include
412,31,Sandra,2,B,120,coherent,long,sideplot,6,3964.1,-114,114,coherent-long,include
412,31,Charles,1,A,5,mainplot,mainplot,mainplot,18,5443.9,13,13,mainplot,include
412,31,Charles,1,C,34,mainplot,mainplot,mainplot,42,4803.5,8,8,mainplot,include
412,31,Charles,1,B,24,mainplot,mainplot,mainplot,30,6627.9,6,6,mainplot,include
412,31,Charles,1,A,6,mainplot,mainplot,mainplot,4,4139.5,-2,2,mainplot,include
412,31,Johnny,2,A,82,unrelated,short,sideplot,96,7211.6,14,14,unrelated-short,include
412,31,Charles,2,E,142,mainplot,mainplot,mainplot,122,6299.7,-20,20,mainplot,include
412,31,Charles,1,E,68,mainplot,mainplot,mainplot,74,3796.5,6,6,mainplot,include
412,31,Johnny,2,A,87,unrelated,short,sideplot,35,8915.9,-52,52,unrelated-short,include
412,31,Beatrice,1,B,31,unrelated,long,sideplot,18,5640.6,-13,13,unrelated-long,include
412,31,Charles,1,A,3,mainplot,mainplot,mainplot,7,6099.6,4,4,mainplot,include
412,31,Charles,1,C,39,mainplot,mainplot,mainplot,44,5412.3,5,5,mainplot,include
412,31,Charles,1,E,72,mainplot,mainplot,mainplot,4,5691.5,-68,68,mainplot,include
412,31,Charles,2,B,95,mainplot,mainplot,mainplot,97,3131.7,2,2,mainplot,include
412,31,Charles,1,D,52,mainplot,mainplot,mainplot,51,4651.9,-1,1,mainplot,include
412,31,Charles,1,B,21,mainplot,mainplot,mainplot,11,3651.6,-10,10,mainplot,include
412,31,Charles,2,A,79,mainplot,mainplot,mainplot,99,5019.2,20,20,mainplot,include
412,31,Charles,2,D,121,mainplot,mainplot,mainplot,114,5165.9,-7,7,mainplot,include
412,31,Sandra,2,B,115,coherent,long,sideplot,114,7868,-1,1,coherent-long,include
412,31,Melvin,2,B,103,coherent,short,sideplot,27,7020.9,-76,76,coherent-short,include
412,31,Charles,1,E,67,mainplot,mainplot,mainplot,7,5004.1,-60,60,mainplot,include
412,31,Beatrice,2,A,134,unrelated,long,sideplot,120,3291.6,-14,14,unrelated-long,include
412,31,Melvin,2,B,97,coherent,short,sideplot,30,3115.3,-67,67,coherent-short,include
412,31,Beatrice,2,A,131,unrelated,long,sideplot,120,3403.5,-11,11,unrelated-long,include
412,31,Melvin,1,B,61,coherent,short,sideplot,98,7028.2,37,37,coherent-short,include
412,31,Charles,1,B,20,mainplot,mainplot,mainplot,3,5324.7,-17,17,mainplot,include
412,31,Beatrice,1,B,27,unrelated,long,sideplot,18,3812.5,-9,9,unrelated-long,include
412,31,Charles,2,C,110,mainplot,mainplot,mainplot,98,2356.6,-12,12,mainplot,include
412,31,Johnny,2,A,84,unrelated,short,sideplot,29,5531.8,-55,55,unrelated-short,include
412,31,Charles,2,B,92,mainplot,mainplot,mainplot,96,6603.6,4,4,mainplot,include
412,31,Sandra,1,B,13,coherent,long,sideplot,10,6331.9,-3,3,coherent-long,include
412,31,Beatrice,1,B,25,unrelated,long,sideplot,116,5523.3,91,91,unrelated-long,include
412,31,Charles,1,A,1,mainplot,mainplot,mainplot,6,2652.1,5,5,mainplot,include
412,31,Charles,1,A,7,mainplot,mainplot,mainplot,64,5772.7,57,57,mainplot,include
412,31,Charles,2,A,76,mainplot,mainplot,mainplot,108,4275.9,32,32,mainplot,include
412,31,Charles,2,B,91,mainplot,mainplot,mainplot,89,3211.6,-2,2,mainplot,include
412,31,Charles,2,C,106,mainplot,mainplot,mainplot,98,3052.3,-8,8,mainplot,include
412,31,Charles,2,D,122,mainplot,mainplot,mainplot,113,6899,-9,9,mainplot,include
412,31,Johnny,2,A,88,unrelated,short,sideplot,31,3483.5,-57,57,unrelated-short,include
412,31,Charles,1,A,2,mainplot,mainplot,mainplot,5,4140,3,3,mainplot,include
412,31,Sandra,1,B,15,coherent,long,sideplot,8,4636.5,-7,7,coherent-long,include
412,31,Sandra,2,B,119,coherent,long,sideplot,121,3428.7,2,2,coherent-long,include
412,31,Charles,1,A,8,mainplot,mainplot,mainplot,5,8859.7,-3,3,mainplot,include
412,31,Charles,2,C,109,mainplot,mainplot,mainplot,99,3229,-10,10,mainplot,include
412,31,Charles,2,B,94,mainplot,mainplot,mainplot,98,3196.4,4,4,mainplot,include
412,31,Melvin,1,B,62,coherent,short,sideplot,101,2467.7,39,39,coherent-short,include
412,31,Charles,2,D,126,mainplot,mainplot,mainplot,119,4724,-7,7,mainplot,include
412,31,Charles,1,D,54,mainplot,mainplot,mainplot,26,3869.3,-28,28,mainplot,include
412,31,Charles,1,A,4,mainplot,mainplot,mainplot,1,5779.6,-3,3,mainplot,include
412,31,Johnny,1,B,48,unrelated,short,sideplot,30,4651.5,-18,18,unrelated-short,include
412,31,Charles,2,B,93,mainplot,mainplot,mainplot,103,2340.3,10,10,mainplot,include
412,31,Charles,2,A,73,mainplot,mainplot,mainplot,118,3659.2,45,45,mainplot,include
412,31,Charles,2,A,75,mainplot,mainplot,mainplot,92,2667.6,17,17,mainplot,include
412,31,Charles,2,B,90,mainplot,mainplot,mainplot,102,2867.7,12,12,mainplot,include
412,31,Beatrice,1,B,29,unrelated,long,sideplot,12,5355.5,-17,17,unrelated-long,include
412,31,Sandra,2,B,117,coherent,long,sideplot,18,2891.7,-99,99,coherent-long,include
412,31,Charles,1,B,19,mainplot,mainplot,mainplot,2,3596.3,-17,17,mainplot,include
412,31,Charles,2,D,128,mainplot,mainplot,mainplot,124,5380.8,-4,4,mainplot,include
412,31,Charles,1,E,69,mainplot,mainplot,mainplot,88,6019.6,19,19,mainplot,include
412,31,Beatrice,2,A,133,unrelated,long,sideplot,120,2091.4,-13,13,unrelated-long,include
412,31,Charles,1,B,18,mainplot,mainplot,mainplot,3,5684.7,-15,15,mainplot,include
412,31,Melvin,1,B,58,coherent,short,sideplot,90,2827.8,32,32,coherent-short,include
412,31,Beatrice,2,A,129,unrelated,long,sideplot,105,3124.6,-24,24,unrelated-long,include
412,31,Charles,2,D,123,mainplot,mainplot,mainplot,119,2348.6,-4,4,mainplot,include
412,31,Melvin,2,B,104,coherent,short,sideplot,26,2700.3,-78,78,coherent-short,include
412,31,Johnny,1,B,46,unrelated,short,sideplot,16,2379.5,-30,30,unrelated-short,include
412,31,Charles,2,B,89,mainplot,mainplot,mainplot,95,2402.9,6,6,mainplot,include
412,31,Melvin,1,B,59,coherent,short,sideplot,88,2764.4,29,29,coherent-short,include
412,31,Charles,1,C,37,mainplot,mainplot,mainplot,38,4116,1,1,mainplot,include
412,31,Charles,1,B,23,mainplot,mainplot,mainplot,6,4324.6,-17,17,mainplot,include
412,31,Charles,2,E,138,mainplot,mainplot,mainplot,121,4132.1,-17,17,mainplot,include
412,31,Johnny,2,A,81,unrelated,short,sideplot,20,2109.2,-61,61,unrelated-short,include
412,31,Charles,2,E,139,mainplot,mainplot,mainplot,118,4596.8,-21,21,mainplot,include
412,31,Sandra,2,B,113,coherent,long,sideplot,13,2955.7,-100,100,coherent-long,include
412,31,Johnny,2,A,85,unrelated,short,sideplot,26,2588.6,-59,59,unrelated-short,include
412,31,Charles,1,C,35,mainplot,mainplot,mainplot,40,2764,5,5,mainplot,include
412,31,Charles,2,D,125,mainplot,mainplot,mainplot,116,3700.4,-9,9,mainplot,include
412,31,Charles,2,E,140,mainplot,mainplot,mainplot,126,5164,-14,14,mainplot,include
412,31,Charles,1,D,55,mainplot,mainplot,mainplot,47,3099.9,-8,8,mainplot,include
412,31,Charles,2,C,111,mainplot,mainplot,mainplot,98,4948.4,-13,13,mainplot,include
412,31,Beatrice,1,B,30,unrelated,long,sideplot,19,4148.9,-11,11,unrelated-long,include
412,31,Sandra,1,B,14,coherent,long,sideplot,12,2532.1,-2,2,coherent-long,include
412,31,Melvin,2,B,98,coherent,short,sideplot,29,2339.7,-69,69,coherent-short,include
412,31,Charles,2,A,78,mainplot,mainplot,mainplot,113,1892.6,35,35,mainplot,include
412,31,Johnny,1,B,41,unrelated,short,sideplot,73,3532.9,32,32,unrelated-short,include
412,31,Charles,1,C,40,mainplot,mainplot,mainplot,55,1909,15,15,mainplot,include
412,31,Beatrice,1,B,26,unrelated,long,sideplot,11,2525.5,-15,15,unrelated-long,include
412,31,Melvin,1,B,63,coherent,short,sideplot,97,1876.3,34,34,coherent-short,include
412,31,Johnny,1,B,45,unrelated,short,sideplot,23,1972,-22,22,unrelated-short,include
412,31,Johnny,2,A,86,unrelated,short,sideplot,22,2052.6,-64,64,unrelated-short,include
412,31,Beatrice,2,A,132,unrelated,long,sideplot,113,1948.2,-19,19,unrelated-long,include
412,31,Sandra,1,B,9,coherent,long,sideplot,12,2651.6,3,3,coherent-long,include
412,31,Charles,2,E,144,mainplot,mainplot,mainplot,138,2564.3,-6,6,mainplot,include
412,31,Sandra,1,B,11,coherent,long,sideplot,14,2516.5,3,3,coherent-long,include
412,31,Charles,2,E,141,mainplot,mainplot,mainplot,134,2940.5,-7,7,mainplot,include
412,31,Sandra,2,B,118,coherent,long,sideplot,93,1684.4,-25,25,coherent-long,include
412,31,Melvin,2,B,100,coherent,short,sideplot,30,2171.8,-70,70,coherent-short,include
412,31,Melvin,2,B,102,coherent,short,sideplot,36,2467.5,-66,66,coherent-short,include
412,31,Johnny,2,A,83,unrelated,short,sideplot,26,2483.5,-57,57,unrelated-short,include
412,31,Charles,1,E,70,mainplot,mainplot,mainplot,90,4755.8,20,20,mainplot,include
412,31,Charles,1,B,17,mainplot,mainplot,mainplot,4,3427.5,-13,13,mainplot,include
412,31,Charles,2,D,124,mainplot,mainplot,mainplot,115,3340.3,-9,9,mainplot,include
412,31,Charles,2,A,80,mainplot,mainplot,mainplot,108,2484.5,28,28,mainplot,include
412,31,Johnny,1,B,43,unrelated,short,sideplot,28,4012.5,-15,15,unrelated-short,include
412,31,Beatrice,2,A,135,unrelated,long,sideplot,115,3748.1,-20,20,unrelated-long,include
412,31,Sandra,1,B,10,coherent,long,sideplot,12,2117.1,2,2,coherent-long,include
412,31,Sandra,1,B,12,coherent,long,sideplot,9,3507.8,-3,3,coherent-long,include
412,31,Charles,1,E,65,mainplot,mainplot,mainplot,84,4652.4,19,19,mainplot,include
412,31,Johnny,1,B,44,unrelated,short,sideplot,24,2419.7,-20,20,unrelated-short,include
412,31,Charles,2,A,74,mainplot,mainplot,mainplot,100,1796.5,26,26,mainplot,include
412,31,Melvin,1,B,60,coherent,short,sideplot,92,1500.4,32,32,coherent-short,include
412,31,Charles,2,D,127,mainplot,mainplot,mainplot,115,2252.4,-12,12,mainplot,include
412,31,Beatrice,1,B,28,unrelated,long,sideplot,16,3060.2,-12,12,unrelated-long,include
412,31,Charles,1,D,56,mainplot,mainplot,mainplot,39,3299.7,-17,17,mainplot,include
412,31,Charles,1,D,53,mainplot,mainplot,mainplot,40,1963.1,-13,13,mainplot,include
412,31,Johnny,1,B,47,unrelated,short,sideplot,25,2684,-22,22,unrelated-short,include
412,31,Sandra,1,B,16,coherent,long,sideplot,10,1907.4,-6,6,coherent-long,include
412,31,Charles,1,C,38,mainplot,mainplot,mainplot,49,3685.2,11,11,mainplot,include
412,31,Charles,1,C,33,mainplot,mainplot,mainplot,29,3923.6,-4,4,mainplot,include
412,31,Sandra,2,B,114,coherent,long,sideplot,89,1724.8,-25,25,coherent-long,include
412,31,Charles,1,D,49,mainplot,mainplot,mainplot,41,2620.4,-8,8,mainplot,include
412,31,Charles,2,C,108,mainplot,mainplot,mainplot,89,1811.9,-19,19,mainplot,include
412,31,Sandra,2,B,116,coherent,long,sideplot,87,2988.3,-29,29,coherent-long,include
412,31,Charles,2,E,143,mainplot,mainplot,mainplot,91,3451.5,-52,52,mainplot,include
412,31,Melvin,1,B,57,coherent,short,sideplot,32,1939.9,-25,25,coherent-short,include
412,31,Charles,2,B,96,mainplot,mainplot,mainplot,92,2037.1,-4,4,mainplot,include
412,31,Beatrice,2,A,136,unrelated,long,sideplot,119,3635.9,-17,17,unrelated-long,include
412,31,Charles,2,A,77,mainplot,mainplot,mainplot,102,1660.4,25,25,mainplot,include
412,31,Charles,2,C,107,mainplot,mainplot,mainplot,92,2188.1,-15,15,mainplot,include
412,31,Charles,1,D,51,mainplot,mainplot,mainplot,41,2020.4,-10,10,mainplot,include
412,31,Charles,2,C,105,mainplot,mainplot,mainplot,90,2323.9,-15,15,mainplot,include
412,31,Charles,1,B,22,mainplot,mainplot,mainplot,28,3635.5,6,6,mainplot,include
412,31,Charles,1,E,66,mainplot,mainplot,mainplot,84,2971.6,18,18,mainplot,include
412,31,Melvin,2,B,101,coherent,short,sideplot,34,3083.7,-67,67,coherent-short,include
413,24,Charles,1,A,2,mainplot,mainplot,mainplot,3,7735.7,1,1,mainplot,include
413,24,Charles,1,D,52,mainplot,mainplot,mainplot,20,4709.4,-32,32,mainplot,include
413,24,Melvin,1,B,16,coherent,long,sideplot,11,5932,-5,5,coherent-long,include
413,24,Johnny,1,B,25,unrelated,long,sideplot,19,6996.5,-6,6,unrelated-long,include
413,24,Charles,2,A,73,mainplot,mainplot,mainplot,79,5555.1,6,6,mainplot,include
413,24,Charles,2,A,80,mainplot,mainplot,mainplot,85,5563.3,5,5,mainplot,include
413,24,Sandra,2,A,98,unrelated,short,sideplot,100,7354.7,2,2,unrelated-short,include
413,24,Beatrice,2,B,83,coherent,short,sideplot,79,4203.9,-4,4,coherent-short,include
413,24,Sandra,2,A,99,unrelated,short,sideplot,104,6987.9,5,5,unrelated-short,include
413,24,Sandra,1,B,63,unrelated,short,sideplot,47,7604.4,-16,16,unrelated-short,include
413,24,Charles,2,E,141,mainplot,mainplot,mainplot,144,3283.5,3,3,mainplot,include
413,24,Charles,1,A,1,mainplot,mainplot,mainplot,1,4724.1,0,0,mainplot,include
413,24,Charles,1,E,67,mainplot,mainplot,mainplot,4,3420.1,-63,63,mainplot,include
413,24,Johnny,1,B,30,unrelated,long,sideplot,21,3363.7,-9,9,unrelated-long,include
413,24,Sandra,1,B,59,unrelated,short,sideplot,34,3396.5,-25,25,unrelated-short,include
413,24,Sandra,2,A,100,unrelated,short,sideplot,107,4028,7,7,unrelated-short,include
413,24,Beatrice,2,B,88,coherent,short,sideplot,86,2515.6,-2,2,coherent-short,include
413,24,Charles,2,A,79,mainplot,mainplot,mainplot,77,1587.9,-2,2,mainplot,include
413,24,Sandra,1,B,58,unrelated,short,sideplot,53,2100.1,-5,5,unrelated-short,include
413,24,Charles,1,B,17,mainplot,mainplot,mainplot,NA,NA,NA,NA,mainplot,exclude
413,24,Charles,2,D,127,mainplot,mainplot,mainplot,141,3439.7,14,14,mainplot,include
413,24,Charles,2,D,126,mainplot,mainplot,mainplot,140,2755.4,14,14,mainplot,include
413,24,Johnny,2,A,133,unrelated,long,sideplot,93,2699.7,-40,40,unrelated-long,include
413,24,Charles,1,C,33,mainplot,mainplot,mainplot,37,7427.6,4,4,mainplot,include
413,24,Charles,2,B,94,mainplot,mainplot,mainplot,79,3708.2,-15,15,mainplot,include
413,24,Charles,2,E,143,mainplot,mainplot,mainplot,144,3179.8,1,1,mainplot,include
413,24,Sandra,2,A,101,unrelated,short,sideplot,106,3299.8,5,5,unrelated-short,include
413,24,Melvin,2,B,118,coherent,long,sideplot,84,6611.8,-34,34,coherent-long,include
413,24,Charles,1,A,5,mainplot,mainplot,mainplot,2,4003.5,-3,3,mainplot,include
413,24,Charles,1,C,35,mainplot,mainplot,mainplot,49,2355,14,14,mainplot,include
413,24,Melvin,1,B,10,coherent,long,sideplot,12,2437.1,2,2,coherent-long,include
413,24,Charles,1,C,38,mainplot,mainplot,mainplot,49,4004.4,11,11,mainplot,include
413,24,Charles,2,A,74,mainplot,mainplot,mainplot,77,5916.1,3,3,mainplot,include
413,24,Beatrice,2,B,81,coherent,short,sideplot,85,2212.5,4,4,coherent-short,include
413,24,Beatrice,2,B,82,coherent,short,sideplot,85,1692.9,3,3,coherent-short,include
413,24,Beatrice,1,B,43,coherent,short,sideplot,47,3468.7,4,4,coherent-short,include
413,24,Charles,2,C,112,mainplot,mainplot,mainplot,85,2428.2,-27,27,mainplot,include
413,24,Sandra,1,B,62,unrelated,short,sideplot,48,2267.9,-14,14,unrelated-short,include
413,24,Charles,2,B,96,mainplot,mainplot,mainplot,78,1403.5,-18,18,mainplot,include
413,24,Charles,1,A,6,mainplot,mainplot,mainplot,2,2700.5,-4,4,mainplot,include
413,24,Charles,2,D,124,mainplot,mainplot,mainplot,143,2596.6,19,19,mainplot,include
413,24,Melvin,2,B,114,coherent,long,sideplot,88,2997.7,-26,26,coherent-long,include
413,24,Charles,2,B,89,mainplot,mainplot,mainplot,79,2555.7,-10,10,mainplot,include
413,24,Charles,2,C,107,mainplot,mainplot,mainplot,81,1956.4,-26,26,mainplot,include
413,24,Melvin,2,B,117,coherent,long,sideplot,95,2324.8,-22,22,coherent-long,include
413,24,Charles,2,E,139,mainplot,mainplot,mainplot,139,4660,0,0,mainplot,include
413,24,Charles,2,A,75,mainplot,mainplot,mainplot,74,2564.1,-1,1,mainplot,include
413,24,Charles,1,B,18,mainplot,mainplot,mainplot,3,3698.8,-15,15,mainplot,include
413,24,Sandra,1,B,60,unrelated,short,sideplot,48,2578.7,-12,12,unrelated-short,include
413,24,Melvin,2,B,113,coherent,long,sideplot,100,3156.3,-13,13,coherent-long,include
413,24,Charles,2,C,106,mainplot,mainplot,mainplot,81,2621,-25,25,mainplot,include
413,24,Johnny,1,B,27,unrelated,long,sideplot,28,2348.3,1,1,unrelated-long,include
413,24,Melvin,1,B,14,coherent,long,sideplot,12,2020.5,-2,2,coherent-long,include
413,24,Beatrice,2,B,84,coherent,short,sideplot,65,1780.3,-19,19,coherent-short,include
413,24,Melvin,2,B,119,coherent,long,sideplot,98,4132,-21,21,coherent-long,include
413,24,Johnny,2,A,130,unrelated,long,sideplot,101,3827.8,-29,29,unrelated-long,include
413,24,Beatrice,1,B,44,coherent,short,sideplot,43,2772.4,-1,1,coherent-short,include
413,24,Johnny,2,A,136,unrelated,long,sideplot,100,3715.9,-36,36,unrelated-long,include
413,24,Johnny,2,A,134,unrelated,long,sideplot,107,2108.5,-27,27,unrelated-long,include
413,24,Charles,1,D,55,mainplot,mainplot,mainplot,51,3012.4,-4,4,mainplot,include
413,24,Charles,1,B,24,mainplot,mainplot,mainplot,35,8004.7,11,11,mainplot,include
