subject,version,character_1,act_1,event_1,image_1,position_1,character_2,act_2,event_2,image_2,position_2,coherence,lag,plot,response,correct_distance,rt,stimulus,condition,trial_index,error,abs_error
327,23,Johnny,1,B,8,32,Johnny,2,A,3,131,unrelated,long,NA,129,98,4132.9,"[""<img src=\""jspsych/stimuli/johnny1B8.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny2A3.png\"" width=\""480\"" height=\""270\"">""]",across,107,31,31
327,23,Beatrice,1,B,3,43,Beatrice,1,B,8,48,unrelated,short,NA,0,4,4812.4,"[""<img src=\""jspsych/stimuli/beatrice1B3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice1B8.png\"" width=\""480\"" height=\""270\"">""]",within,108,-4,4
327,23,Beatrice,1,B,2,42,Beatrice,2,A,7,87,unrelated,short,NA,107,44,5307.9,"[""<img src=\""jspsych/stimuli/beatrice1B2.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2A7.png\"" width=\""480\"" height=\""270\"">""]",across,109,63,63
327,23,Charles,1,D,6,54,Charles,2,D,2,122,mainplot,mainplot,NA,107,67,7020.4,"[""<img src=\""jspsych/stimuli/charles1D6.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2D2.png\"" width=\""480\"" height=\""270\"">""]",random,110,40,40
327,23,Melvin,1,B,6,14,Melvin,2,B,6,118,coherent,long,NA,113,103,4236.3,"[""<img src=\""jspsych/stimuli/melvin1B6.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2B6.png\"" width=\""480\"" height=\""270\"">""]",across,111,10,10
327,23,Charles,1,E,3,67,Charles,2,A,6,78,mainplot,mainplot,NA,97,10,9468.5,"[""<img src=\""jspsych/stimuli/charles1E3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2A6.png\"" width=\""480\"" height=\""270\"">""]",adjacent,112,87,87
327,23,Johnny,1,B,3,27,Johnny,2,A,3,131,unrelated,long,NA,114,103,4298.3,"[""<img src=\""jspsych/stimuli/johnny1B3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny2A3.png\"" width=\""480\"" height=\""270\"">""]",across,113,11,11
327,23,Charles,1,A,6,6,Charles,2,B,2,90,mainplot,mainplot,NA,37,83,5340,"[""<img src=\""jspsych/stimuli/charles1A6.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2B2.png\"" width=\""480\"" height=\""270\"">""]",random,114,-46,46
327,23,Beatrice,1,B,4,44,Beatrice,2,A,4,84,unrelated,short,NA,118,39,3075.9,"[""<img src=\""jspsych/stimuli/beatrice1B4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2A4.png\"" width=\""480\"" height=\""270\"">""]",across,115,79,79
327,23,Charles,1,E,5,69,Charles,2,A,6,78,mainplot,mainplot,NA,28,8,4004,"[""<img src=\""jspsych/stimuli/charles1E5.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2A6.png\"" width=\""480\"" height=\""270\"">""]",adjacent,116,20,20
327,23,Sandra,1,B,3,59,Sandra,2,B,7,103,coherent,short,NA,124,43,3524.2,"[""<img src=\""jspsych/stimuli/sandra1B3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra2B7.png\"" width=\""480\"" height=\""270\"">""]",across,117,81,81
327,23,Charles,1,C,4,36,Charles,1,D,4,52,mainplot,mainplot,NA,5,15,6460.9,"[""<img src=\""jspsych/stimuli/charles1C4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles1D4.png\"" width=\""480\"" height=\""270\"">""]",random,118,-10,10
327,23,Charles,1,C,3,35,Charles,1,D,8,56,mainplot,mainplot,NA,7,20,7612.1,"[""<img src=\""jspsych/stimuli/charles1C3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles1D8.png\"" width=\""480\"" height=\""270\"">""]",random,119,-13,13
327,23,Charles,1,E,8,72,Charles,2,A,8,80,mainplot,mainplot,NA,21,7,7307,"[""<img src=\""jspsych/stimuli/charles1E8.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2A8.png\"" width=\""480\"" height=\""270\"">""]",adjacent,120,14,14
327,23,Beatrice,1,B,3,43,Charles,1,D,3,51,unrelated,short,NA,32,7,5415.4,"[""<img src=\""jspsych/stimuli/beatrice1B3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles1D3.png\"" width=\""480\"" height=\""270\"">""]",adjacent,122,25,25
327,23,Melvin,1,B,1,9,Melvin,2,B,1,113,coherent,long,NA,101,103,3756,"[""<img src=\""jspsych/stimuli/melvin1B1.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2B1.png\"" width=\""480\"" height=\""270\"">""]",across,123,-2,2
327,23,Charles,1,C,2,34,Charles,2,E,2,138,mainplot,long,NA,121,103,3563.7,"[""<img src=\""jspsych/stimuli/charles1C2.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2E2.png\"" width=\""480\"" height=\""270\"">""]",across,124,18,18
327,23,Charles,2,C,3,107,Melvin,2,B,3,115,coherent,long,NA,25,7,3091.1,"[""<img src=\""jspsych/stimuli/charles2C3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2B3.png\"" width=\""480\"" height=\""270\"">""]",adjacent,125,18,18
327,23,Charles,1,B,5,21,Charles,2,D,5,125,mainplot,long,NA,115,103,3083.3,"[""<img src=\""jspsych/stimuli/charles1B5.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2D5.png\"" width=\""480\"" height=\""270\"">""]",across,126,12,12
327,23,Johnny,1,B,4,28,Johnny,2,A,4,132,unrelated,long,NA,114,103,4259.7,"[""<img src=\""jspsych/stimuli/johnny1B4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny2A4.png\"" width=\""480\"" height=\""270\"">""]",across,127,11,11
327,23,Sandra,1,B,2,58,Sandra,2,B,2,98,coherent,short,NA,123,39,3948.4,"[""<img src=\""jspsych/stimuli/sandra1B2.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra2B2.png\"" width=\""480\"" height=\""270\"">""]",across,128,84,84
327,23,Charles,2,A,3,75,Beatrice,2,A,3,83,unrelated,short,NA,32,7,5292.1,"[""<img src=\""jspsych/stimuli/charles2A3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2A3.png\"" width=\""480\"" height=\""270\"">""]",adjacent,129,25,25
327,23,Beatrice,1,B,5,45,Beatrice,2,A,7,87,unrelated,short,NA,117,41,3813.3,"[""<img src=\""jspsych/stimuli/beatrice1B5.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2A7.png\"" width=\""480\"" height=\""270\"">""]",across,130,76,76
327,23,Johnny,1,B,1,25,Johnny,1,B,6,30,unrelated,long,NA,118,4,6428.8,"[""<img src=\""jspsych/stimuli/johnny1B1.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny1B6.png\"" width=\""480\"" height=\""270\"">""]",within,131,114,114
327,23,Charles,1,C,6,38,Charles,2,D,7,127,mainplot,mainplot,NA,111,88,6468.8,"[""<img src=\""jspsych/stimuli/charles1C6.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2D7.png\"" width=\""480\"" height=\""270\"">""]",random,132,23,23
327,23,Johnny,2,A,6,134,Charles,2,E,6,142,unrelated,long,NA,19,7,3876.8,"[""<img src=\""jspsych/stimuli/johnny2A6.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2E6.png\"" width=\""480\"" height=\""270\"">""]",adjacent,133,12,12
327,23,Charles,1,C,3,35,Beatrice,1,B,3,43,unrelated,short,NA,19,7,3476.1,"[""<img src=\""jspsych/stimuli/charles1C3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice1B3.png\"" width=\""480\"" height=\""270\"">""]",adjacent,134,12,12
327,23,Charles,1,D,2,50,Charles,2,B,2,90,mainplot,short,NA,88,39,5332.3,"[""<img src=\""jspsych/stimuli/charles1D2.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2B2.png\"" width=\""480\"" height=\""270\"">""]",across,135,49,49
327,23,Beatrice,1,B,2,42,Beatrice,2,A,2,82,unrelated,short,NA,111,39,2602.9,"[""<img src=\""jspsych/stimuli/beatrice1B2.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2A2.png\"" width=\""480\"" height=\""270\"">""]",across,136,72,72
327,23,Charles,2,D,5,125,Charles,2,E,2,138,mainplot,mainplot,NA,12,12,6068.2,"[""<img src=\""jspsych/stimuli/charles2D5.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2E2.png\"" width=\""480\"" height=\""270\"">""]",random,137,0,0
327,23,Beatrice,1,B,6,46,Beatrice,2,A,6,86,unrelated,short,NA,96,39,3396.4,"[""<img src=\""jspsych/stimuli/beatrice1B6.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2A6.png\"" width=\""480\"" height=\""270\"">""]",across,138,57,57
327,23,Charles,2,A,8,80,Beatrice,2,A,8,88,unrelated,short,NA,39,7,7084.3,"[""<img src=\""jspsych/stimuli/charles2A8.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2A8.png\"" width=\""480\"" height=\""270\"">""]",adjacent,139,32,32
327,23,Melvin,1,B,3,11,Charles,1,B,3,19,coherent,long,NA,20,7,6724.1,"[""<img src=\""jspsych/stimuli/melvin1B3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles1B3.png\"" width=\""480\"" height=\""270\"">""]",adjacent,140,13,13
327,23,Sandra,1,B,2,58,Sandra,2,B,5,101,coherent,short,NA,87,42,7283.5,"[""<img src=\""jspsych/stimuli/sandra1B2.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra2B5.png\"" width=\""480\"" height=\""270\"">""]",across,141,45,45
327,23,Melvin,1,B,7,15,Melvin,2,B,2,114,coherent,long,NA,93,98,5684.6,"[""<img src=\""jspsych/stimuli/melvin1B7.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2B2.png\"" width=\""480\"" height=\""270\"">""]",across,142,-5,5
327,23,Melvin,1,B,6,14,Melvin,2,B,1,113,coherent,long,NA,14,98,3733.4,"[""<img src=\""jspsych/stimuli/melvin1B6.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2B1.png\"" width=\""480\"" height=\""270\"">""]",across,143,-84,84
327,23,Melvin,1,B,5,13,Melvin,2,B,2,114,coherent,long,NA,99,100,3661.1,"[""<img src=\""jspsych/stimuli/melvin1B5.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2B2.png\"" width=\""480\"" height=\""270\"">""]",across,144,-1,1
327,23,Charles,1,B,6,22,Johnny,1,B,6,30,unrelated,long,NA,8,7,4492.4,"[""<img src=\""jspsych/stimuli/charles1B6.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny1B6.png\"" width=\""480\"" height=\""270\"">""]",adjacent,145,1,1
327,23,Charles,1,E,4,68,Charles,2,C,4,108,mainplot,short,NA,26,39,4036.1,"[""<img src=\""jspsych/stimuli/charles1E4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2C4.png\"" width=\""480\"" height=\""270\"">""]",across,146,-13,13
327,23,Melvin,1,B,2,10,Melvin,2,B,5,117,coherent,long,NA,110,106,3707,"[""<img src=\""jspsych/stimuli/melvin1B2.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2B5.png\"" width=\""480\"" height=\""270\"">""]",across,147,4,4
327,23,Charles,1,A,3,3,Charles,1,A,8,8,mainplot,mainplot,NA,15,4,5452.6,"[""<img src=\""jspsych/stimuli/charles1A3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles1A8.png\"" width=\""480\"" height=\""270\"">""]",within,148,11,11
327,23,Beatrice,1,B,7,47,Beatrice,2,A,2,82,unrelated,short,NA,98,34,3516.2,"[""<img src=\""jspsych/stimuli/beatrice1B7.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2A2.png\"" width=\""480\"" height=\""270\"">""]",across,149,64,64
327,23,Beatrice,2,A,8,88,Charles,2,B,8,96,unrelated,short,NA,42,7,3653.1,"[""<img src=\""jspsych/stimuli/beatrice2A8.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2B8.png\"" width=\""480\"" height=\""270\"">""]",adjacent,150,35,35
327,23,Johnny,2,A,1,129,Charles,2,E,1,137,unrelated,long,NA,24,7,6876.7,"[""<img src=\""jspsych/stimuli/johnny2A1.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2E1.png\"" width=\""480\"" height=\""270\"">""]",adjacent,151,17,17
327,23,Charles,1,C,7,39,Charles,2,A,7,79,mainplot,short,NA,91,39,5541.7,"[""<img src=\""jspsych/stimuli/charles1C7.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2A7.png\"" width=\""480\"" height=\""270\"">""]",across,152,52,52
327,23,Johnny,1,B,7,31,Johnny,2,A,5,133,unrelated,long,NA,112,101,3548.7,"[""<img src=\""jspsych/stimuli/johnny1B7.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny2A5.png\"" width=\""480\"" height=\""270\"">""]",across,153,11,11
327,23,Beatrice,1,B,6,46,Beatrice,2,A,1,81,unrelated,short,NA,115,34,2875.9,"[""<img src=\""jspsych/stimuli/beatrice1B6.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2A1.png\"" width=\""480\"" height=\""270\"">""]",across,154,81,81
327,23,Melvin,2,B,8,120,Charles,2,D,8,128,coherent,long,NA,18,7,5236.4,"[""<img src=\""jspsych/stimuli/melvin2B8.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2D8.png\"" width=\""480\"" height=\""270\"">""]",adjacent,155,11,11
327,23,Johnny,1,B,1,25,Charles,1,C,1,33,unrelated,long,NA,25,7,4363.5,"[""<img src=\""jspsych/stimuli/johnny1B1.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles1C1.png\"" width=\""480\"" height=\""270\"">""]",adjacent,156,18,18
327,23,Melvin,1,B,2,10,Melvin,2,B,7,119,coherent,long,NA,118,108,3627.9,"[""<img src=\""jspsych/stimuli/melvin1B2.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2B7.png\"" width=\""480\"" height=\""270\"">""]",across,157,10,10
327,23,Johnny,1,B,2,26,Johnny,2,A,8,136,unrelated,long,NA,114,109,3364.6,"[""<img src=\""jspsych/stimuli/johnny1B2.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny2A8.png\"" width=\""480\"" height=\""270\"">""]",across,158,5,5
327,23,Sandra,1,B,3,59,Sandra,2,B,3,99,coherent,short,NA,92,39,8428.8,"[""<img src=\""jspsych/stimuli/sandra1B3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra2B3.png\"" width=\""480\"" height=\""270\"">""]",across,159,53,53
327,23,Charles,1,D,1,49,Sandra,1,B,1,57,coherent,short,NA,20,7,6140.9,"[""<img src=\""jspsych/stimuli/charles1D1.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra1B1.png\"" width=\""480\"" height=\""270\"">""]",adjacent,160,13,13
327,23,Charles,1,B,3,19,Charles,1,D,1,49,mainplot,mainplot,NA,36,29,4964.1,"[""<img src=\""jspsych/stimuli/charles1B3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles1D1.png\"" width=\""480\"" height=\""270\"">""]",random,161,7,7
327,23,Melvin,1,B,1,9,Melvin,2,B,4,116,coherent,long,NA,22,106,5122.9,"[""<img src=\""jspsych/stimuli/melvin1B1.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2B4.png\"" width=\""480\"" height=\""270\"">""]",across,162,-84,84
327,23,Beatrice,1,B,1,41,Beatrice,2,A,6,86,unrelated,short,NA,29,44,4442.9,"[""<img src=\""jspsych/stimuli/beatrice1B1.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2A6.png\"" width=\""480\"" height=\""270\"">""]",across,163,-15,15
327,23,Sandra,1,B,8,64,Sandra,2,B,4,100,coherent,short,NA,10,35,7276.9,"[""<img src=\""jspsych/stimuli/sandra1B8.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra2B4.png\"" width=\""480\"" height=\""270\"">""]",across,164,-25,25
327,23,Melvin,1,B,4,12,Melvin,2,B,6,118,coherent,long,NA,110,105,5996.7,"[""<img src=\""jspsych/stimuli/melvin1B4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin2B6.png\"" width=\""480\"" height=\""270\"">""]",across,165,5,5
327,23,Charles,1,D,5,53,Charles,2,D,8,128,mainplot,mainplot,NA,95,74,3923.9,"[""<img src=\""jspsych/stimuli/charles1D5.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2D8.png\"" width=\""480\"" height=\""270\"">""]",random,166,21,21
327,23,Charles,1,B,2,18,Charles,2,D,2,122,mainplot,long,NA,119,103,3155.3,"[""<img src=\""jspsych/stimuli/charles1B2.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2D2.png\"" width=\""480\"" height=\""270\"">""]",across,167,16,16
327,23,Sandra,1,B,1,57,Charles,1,E,1,65,coherent,short,NA,84,7,7404.4,"[""<img src=\""jspsych/stimuli/sandra1B1.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles1E1.png\"" width=\""480\"" height=\""270\"">""]",adjacent,168,77,77
327,23,Charles,1,E,2,66,Charles,2,C,2,106,mainplot,short,NA,95,39,9363.6,"[""<img src=\""jspsych/stimuli/charles1E2.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2C2.png\"" width=\""480\"" height=\""270\"">""]",across,169,56,56
327,23,Johnny,1,B,4,28,Johnny,2,A,8,136,unrelated,long,NA,108,107,5433.9,"[""<img src=\""jspsych/stimuli/johnny1B4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny2A8.png\"" width=\""480\"" height=\""270\"">""]",across,170,1,1
327,23,Beatrice,1,B,2,42,Beatrice,2,A,5,85,unrelated,short,NA,94,42,3596.7,"[""<img src=\""jspsych/stimuli/beatrice1B2.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2A5.png\"" width=\""480\"" height=\""270\"">""]",across,171,52,52
327,23,Charles,2,B,1,89,Sandra,2,B,1,97,coherent,short,NA,4,7,3675.6,"[""<img src=\""jspsych/stimuli/charles2B1.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra2B1.png\"" width=\""480\"" height=\""270\"">""]",adjacent,172,-3,3
327,23,Charles,1,B,8,24,Charles,2,B,8,96,mainplot,mainplot,NA,79,71,6749.5,"[""<img src=\""jspsych/stimuli/charles1B8.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2B8.png\"" width=\""480\"" height=\""270\"">""]",random,173,8,8
327,23,Charles,1,C,5,37,Charles,2,A,5,77,mainplot,short,NA,96,39,5132.1,"[""<img src=\""jspsych/stimuli/charles1C5.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2A5.png\"" width=\""480\"" height=\""270\"">""]",across,174,57,57
327,23,Charles,1,A,3,3,Melvin,1,B,3,11,coherent,long,NA,48,7,6875.4,"[""<img src=\""jspsych/stimuli/charles1A3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin1B3.png\"" width=\""480\"" height=\""270\"">""]",adjacent,175,41,41
327,23,Beatrice,1,B,5,45,Beatrice,2,A,5,85,unrelated,short,NA,113,39,4419.1,"[""<img src=\""jspsych/stimuli/beatrice1B5.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2A5.png\"" width=\""480\"" height=\""270\"">""]",across,176,74,74
327,23,Sandra,1,B,4,60,Sandra,2,B,8,104,coherent,short,NA,102,43,9972.4,"[""<img src=\""jspsych/stimuli/sandra1B4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra2B8.png\"" width=\""480\"" height=\""270\"">""]",across,177,59,59
327,23,Melvin,1,B,3,11,Melvin,1,B,8,16,coherent,long,NA,16,4,4054.8,"[""<img src=\""jspsych/stimuli/melvin1B3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/melvin1B8.png\"" width=\""480\"" height=\""270\"">""]",within,178,12,12
327,23,Beatrice,1,B,8,48,Charles,1,D,8,56,unrelated,short,NA,10,7,2892,"[""<img src=\""jspsych/stimuli/beatrice1B8.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles1D8.png\"" width=\""480\"" height=\""270\"">""]",adjacent,179,3,3
327,23,Charles,1,B,4,20,Charles,1,D,5,53,mainplot,mainplot,NA,21,32,3317.3,"[""<img src=\""jspsych/stimuli/charles1B4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles1D5.png\"" width=\""480\"" height=\""270\"">""]",random,180,-11,11
327,23,Beatrice,1,B,4,44,Beatrice,2,A,6,86,unrelated,short,NA,120,41,5451.8,"[""<img src=\""jspsych/stimuli/beatrice1B4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/beatrice2A6.png\"" width=\""480\"" height=\""270\"">""]",across,181,79,79
327,23,Charles,1,A,7,7,Charles,2,C,7,111,mainplot,long,NA,63,103,3043.5,"[""<img src=\""jspsych/stimuli/charles1A7.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2C7.png\"" width=\""480\"" height=\""270\"">""]",across,182,-40,40
327,23,Charles,1,A,4,4,Charles,2,C,4,108,mainplot,long,NA,52,103,3899.7,"[""<img src=\""jspsych/stimuli/charles1A4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2C4.png\"" width=\""480\"" height=\""270\"">""]",across,183,-51,51
327,23,Melvin,2,B,3,115,Charles,2,D,3,123,coherent,long,NA,47,7,4811.2,"[""<img src=\""jspsych/stimuli/melvin2B3.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2D3.png\"" width=\""480\"" height=\""270\"">""]",adjacent,184,40,40
327,23,Johnny,1,B,5,29,Johnny,2,A,7,135,unrelated,long,NA,100,105,4347.3,"[""<img src=\""jspsych/stimuli/johnny1B5.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/johnny2A7.png\"" width=\""480\"" height=\""270\"">""]",across,185,-5,5
327,23,Charles,1,E,5,69,Charles,2,C,5,109,mainplot,short,NA,42,39,5172.4,"[""<img src=\""jspsych/stimuli/charles1E5.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2C5.png\"" width=\""480\"" height=\""270\"">""]",across,186,3,3
327,23,Charles,2,B,4,92,Charles,2,B,6,94,mainplot,mainplot,NA,1,1,4789.3,"[""<img src=\""jspsych/stimuli/charles2B4.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/charles2B6.png\"" width=\""480\"" height=\""270\"">""]",within,187,0,0
327,23,Sandra,1,B,5,61,Sandra,2,B,5,101,coherent,short,NA,85,39,6401.8,"[""<img src=\""jspsych/stimuli/sandra1B5.png\"" width=\""480\"" height=\""270\""> &nbsp <img src=\""jspsych/stimuli/sandra2B5.png\"" width=\""480\"" height=\""270\"">""]",across,188,46,46
